task_order,task_id,model,run,submission_status,terminal_status,terminal_pass,verifier_error,source_path,validity_status,validity_pass,validity_value,tanimoto_similarity_status,tanimoto_similarity_pass,tanimoto_similarity_value,scaffold_mcs_status,scaffold_mcs_pass,scaffold_mcs_value,interaction_similarity_status,interaction_similarity_pass,interaction_similarity_value,binding_probability_status,binding_probability_pass,binding_probability_value
47,smdd_003_7OKM_1,DeepSeek V3.2,deepseek_v32_full_eval,,passed,True,False,evaluator/results/deepseek_v32_full_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.10714285714285714,passed,True,0.45454545454545453,passed,True,1.0,passed,True,0.7260922789573669
47,smdd_003_7OKM_1,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.14285714285714285,passed,True,0.5151515151515151,failed,False,0.2,failed,False,0.6992032378911972
47,smdd_003_7OKM_1,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.2524271844660194,failed,False,0.7878787878787878,failed,False,0.16666666666666666,failed,False,0.6980169862508774
47,smdd_003_7OKM_1,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.1509433962264151,passed,True,0.42424242424242425,failed,False,0.6666666666666666,passed,True,0.7340233623981476
47,smdd_003_7OKM_1,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.125,passed,True,0.48484848484848486,failed,False,0.0,failed,False,0.6819295287132263
47,smdd_003_7OKM_1,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,failed,False,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_7OKM_1/result.json,passed,True,True,passed,True,0.08256880733944955,passed,True,0.3939393939393939,failed,False,0.5,failed,False,0.6255333125591278
47,smdd_003_7OKM_1,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,submitted,failed,False,False,results/blog/scaffold_hopping/v1/smdd_003_7OKM_1__eNUYMEh/verifier/reward.json,passed,True,1.0,passed,True,0.09523809523809523,passed,True,0.3333333333333333,failed,False,0.25,failed,False,0.6277151554822922
48,smdd_003_7OKM_2,Claude Sonnet 4.6,claude_sonnet_46_med_eval,,failed,False,False,evaluator/results/claude_sonnet_46_med_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.07547169811320754,passed,True,0.46875,failed,False,0.4,passed,True,0.7182939946651459
48,smdd_003_7OKM_2,DeepSeek V3.2,deepseek_v32_full_eval,,failed,False,False,evaluator/results/deepseek_v32_full_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.21367521367521367,passed,True,0.42857142857142855,failed,False,0.25,failed,False,0.5860365331172943
48,smdd_003_7OKM_2,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.27358490566037735,passed,True,0.625,failed,False,0.75,passed,True,0.9290540814399719
48,smdd_003_7OKM_2,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.20535714285714285,passed,True,0.625,failed,False,0.5,passed,True,0.7281623184680939
48,smdd_003_7OKM_2,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.38823529411764707,passed,True,0.625,failed,False,0.6666666666666666,failed,False,0.6890283524990082
48,smdd_003_7OKM_2,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.22727272727272727,failed,False,0.8125,failed,False,0.3333333333333333,failed,False,0.6459125727415085
48,smdd_003_7OKM_2,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,failed,False,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_7OKM_2/result.json,passed,True,True,passed,True,0.21296296296296297,passed,True,0.5882352941176471,failed,False,0.0,failed,False,0.32730506360530853
48,smdd_003_7OKM_2,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,submitted,failed,False,False,results/blog/scaffold_hopping/v1/smdd_003_7OKM_2__sZavXAy/verifier/reward.json,passed,True,1.0,passed,True,0.04672897196261682,passed,True,0.46875,failed,False,0.3333333333333333,failed,False,0.3989453464746475
49,smdd_003_8FGZ_0,Claude Sonnet 4.6,claude_sonnet_46_med_eval,,failed,False,False,evaluator/results/claude_sonnet_46_med_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.1111111111111111,passed,True,0.5882352941176471,failed,False,0.4444444444444444,passed,True,0.7236374318599701
49,smdd_003_8FGZ_0,DeepSeek V3.2,deepseek_v32_full_eval,,failed,False,False,evaluator/results/deepseek_v32_full_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.19148936170212766,passed,True,0.5882352941176471,failed,False,0.3333333333333333,failed,False,0.5961693525314331
49,smdd_003_8FGZ_0,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.0425531914893617,passed,True,0.4117647058823529,failed,False,0.2727272727272727,passed,True,0.9571150243282318
49,smdd_003_8FGZ_0,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.14,failed,False,0.8823529411764706,failed,False,0.125,passed,True,0.858713835477829
49,smdd_003_8FGZ_0,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.061224489795918366,failed,False,0.8235294117647058,failed,False,0.1,passed,True,0.9808225929737091
49,smdd_003_8FGZ_0,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.14,passed,True,0.5882352941176471,failed,False,0.2222222222222222,passed,True,0.8006146848201752
49,smdd_003_8FGZ_0,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,failed,False,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_8FGZ_0/result.json,passed,True,True,passed,True,0.022727272727272728,passed,True,0.4117647058823529,failed,False,0.2,passed,True,0.9538739323616028
49,smdd_003_8FGZ_0,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,submitted,failed,False,False,results/blog/scaffold_hopping/v1/smdd_003_8FGZ_0__wiwNYs4/verifier/reward.json,passed,True,1.0,passed,True,0.19047619047619047,passed,True,0.35294117647058826,failed,False,0.2,failed,False,0.33837854862213135
50,smdd_003_8OKQ_0,Claude Sonnet 4.6,claude_sonnet_46_med_eval,,failed,False,False,evaluator/results/claude_sonnet_46_med_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.27419354838709675,passed,True,0.5,failed,False,0.5714285714285714,passed,True,0.9974586367607117
50,smdd_003_8OKQ_0,DeepSeek V3.2,deepseek_v32_full_eval,,failed,False,False,evaluator/results/deepseek_v32_full_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.4528301886792453,failed,False,0.8125,failed,False,0.4444444444444444,passed,True,0.9952860176563263
50,smdd_003_8OKQ_0,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.18032786885245902,passed,True,0.125,failed,False,0.2857142857142857,passed,True,0.9978980422019958
50,smdd_003_8OKQ_0,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.46774193548387094,failed,False,0.8125,failed,False,0.6666666666666666,passed,True,0.9977090656757355
50,smdd_003_8OKQ_0,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.24615384615384617,passed,True,0.42105263157894735,failed,False,0.25,passed,True,0.8216349482536316
50,smdd_003_8OKQ_0,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.15151515151515152,passed,True,0.5,failed,False,0.2222222222222222,passed,True,0.9670864343643188
50,smdd_003_8OKQ_0,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,passed,True,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_8OKQ_0/result.json,passed,True,True,passed,True,0.26785714285714285,passed,True,0.4375,passed,True,1.0,passed,True,0.9965792298316956
50,smdd_003_8OKQ_0,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,submitted,failed,False,False,results/blog/scaffold_hopping/v1/smdd_003_8OKQ_0__pa5Yuna/verifier/reward.json,passed,True,1.0,passed,True,0.19696969696969696,passed,True,0.42105263157894735,failed,False,0.42857142857142855,passed,True,0.8349921405315399
51,smdd_003_8OKQ_1,Claude Sonnet 4.6,claude_sonnet_46_med_eval,,failed,False,False,evaluator/results/claude_sonnet_46_med_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.18309859154929578,passed,True,0.5333333333333333,failed,False,0.6666666666666666,passed,True,0.9979070127010345
51,smdd_003_8OKQ_1,DeepSeek V3.2,deepseek_v32_full_eval,,passed,True,False,evaluator/results/deepseek_v32_full_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.4166666666666667,passed,True,0.35714285714285715,passed,True,0.8,passed,True,0.9956359565258026
51,smdd_003_8OKQ_1,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.22972972972972974,passed,True,0.5,failed,False,0.5,passed,True,0.9979059398174286
51,smdd_003_8OKQ_1,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.3235294117647059,passed,True,0.14285714285714285,failed,False,0.14285714285714285,passed,True,0.9983834028244019
51,smdd_003_8OKQ_1,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.3717948717948718,passed,True,0.5909090909090909,failed,False,0.5,passed,True,0.9900608062744141
51,smdd_003_8OKQ_1,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.25316455696202533,passed,True,0.6428571428571429,failed,False,0.1,failed,False,0.644358679652214
51,smdd_003_8OKQ_1,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,failed,False,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_8OKQ_1/result.json,passed,True,True,passed,True,0.14864864864864866,passed,True,0.6428571428571429,failed,False,0.3333333333333333,passed,True,0.9330265820026398
51,smdd_003_8OKQ_1,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,submitted,failed,False,False,results/blog/scaffold_hopping/v1/smdd_003_8OKQ_1__duwoBUr/verifier/reward.json,passed,True,1.0,passed,True,0.15942028985507245,passed,True,0.5333333333333333,failed,False,0.25,passed,True,0.7154290676116943
52,smdd_003_8OKQ_2,Claude Sonnet 4.6,claude_sonnet_46_med_eval,,failed,False,False,evaluator/results/claude_sonnet_46_med_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.17857142857142858,passed,True,0.5454545454545454,failed,False,0.42857142857142855,passed,True,0.9982146322727203
52,smdd_003_8OKQ_2,DeepSeek V3.2,deepseek_v32_full_eval,,failed,False,False,evaluator/results/deepseek_v32_full_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.30158730158730157,passed,True,0.35294117647058826,failed,False,0.5,passed,True,0.9946806132793427
52,smdd_003_8OKQ_2,Gemini 3.1 Pro,gemini_31_pro_med_full_eval,,failed,False,False,evaluator/results/gemini_31_pro_med_full_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.2153846153846154,passed,True,0.35294117647058826,failed,False,0.6666666666666666,passed,True,0.993830531835556
52,smdd_003_8OKQ_2,GPT-5.4,gpt_54_med_full_eval,,failed,False,False,evaluator/results/gpt_54_med_full_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.35,passed,True,0.6,failed,False,0.38461538461538464,passed,True,0.951715350151062
52,smdd_003_8OKQ_2,Kimi K2.5 Thinking,kimi_k25_thinking_full_eval,,failed,False,False,evaluator/results/kimi_k25_thinking_full_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.18461538461538463,passed,True,0.5454545454545454,failed,False,0.2727272727272727,passed,True,0.9940657317638397
52,smdd_003_8OKQ_2,MiniMax M2.7,minimax_m27_eval,,failed,False,False,evaluator/results/minimax_m27_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.14285714285714285,passed,True,0.3333333333333333,failed,False,0.1111111111111111,failed,False,0.6779657006263733
52,smdd_003_8OKQ_2,Qwen 3.5 397B-A17B,qwen35_397B_A17B_eval,,failed,False,False,evaluator/results/qwen35_397B_A17B_eval/smdd_003_8OKQ_2/result.json,passed,True,True,passed,True,0.32786885245901637,passed,True,0.3333333333333333,failed,False,0.5714285714285714,passed,True,0.9970586597919464
52,smdd_003_8OKQ_2,Qwen 3.5 9B V1,results/blog/scaffold_hopping/v1,max_turns_exceeded,not_evaluated,False,True,results/blog/scaffold_hopping/v1/smdd_003_8OKQ_2__sz3pgkc/verifier/reward.json,not_evaluated,False,,not_evaluated,False,,not_evaluated,False,,not_evaluated,False,,not_evaluated,False,
